NewHash(v1.38),BaseHash
03C27E13B42A0E82,11D091AE156E1653
E45B7F222DE47E09,970CD43622925924
267C78C60E806B9A,B10D331AF5A4D8F3
61A3DBA14AB7F411,F64CCD2B361895E2
1A092BB0C3808B96,337507F493AD865C
E4B5F4BF2CB24E65,06332363F8F14D77
13E940F88470FA51,7567983D73022C17
632E831F382A0FA8,9212422878EDEF69
5486A79D9FBD342D,9B357607D61E8EDE
F35425A4204367EC,8628E9EF9EAE6605
3FA36981311FA4FF,5607401B1908D7C3
4CEBC1ED31E8925E,1162BE8F8BCA45AB
BABEC9E69A91C57B,06D69059DB3DA20C
BF22E0F32968E967,EE4E07716A206EBC
BC74B4BE25EB6C8A,E12DECC9CD8EA15A
634148744F385576,415928DF2EAAED2E
D8E694757BCEA8E9,0CE5010BE96B84E0
1DD1F58F493F1DA5,D7295BAFDDC65BFE
291E373D483E7EE7,C05DC8484A6BFDFC
6EAAEFC76ACC311F,BCE80C1BFB032685
FA7C7F0AADF25D09,AB8040759C003B09
3599D741C9AC6310,5A5140F48B41FF3F
4C2A9FDC22377075,237C9D64A0F94C79
4E417C547182C84D,5A41C58285EC2667
065D03A9D6B2C6B5,7294B9962A2BCB49
09693B0312F91649,75E674AE2B22AD08
4FCD976DA686580C,12AB0EE619CD5E97
0A2E9FDB9A8C62F6,56E8586DBDCE6FE2
668FD40BCBA5DE48,A501C57DEC0914D4
A9CBFD40B3FA3010,661C94C437A05CB0
16EC4839969F9F5E,D4C5E892E2E71D05
7FD8F3BE76F89422,3FEE45D087950D76
A08FE5E49BDC39DD,31A051E72DD399A9
B45EFF719D8427A6,D59A2B31F6A6CAF8
0032A6DBA562C518,DF322D96F7178BDB
031E11F3D447647E,D86964DDD0885499
0BF3B3BD47D79C08,A85574BA219BA185
0D30EB83668E63C5,7699CA97CD34ECCD
170F541E1CADD1DE,4EB1369B70C19488
0772DF77852C2E30,D1540D162A263705
F30980718C8ED876,4DF58B7B15FFA2F7
E547E9114277098F,04C87DD342542625
279F08B1A4B29B7E,07C2962447C9CA2A
336B3D200AB007CB,41DAC3909ACCB648
2CDA538C44C6CCE5,3E5BA73CEA34D768
CB00196B31C39EB1,13F65543CDF24793
867458251D47CCB2,27FEFDFA220EBB32
952F06BEECD775CC,64DFC253243C633C
2DA41ED6E1FCD7A5,142D0FD7E42F719D
63F9EE203C3619F2,B0339D553BD19B75
B77D05AC8C78AADB,FA657401A11FF221
71B0892EC081D60A,1F7ED1C13023483B
1DDA078D12879EEE,78683FED1CF3DDE3
5EE5632F47AE9695,94714182656D3835
43FEB945EE7F85B8,73156EBB4802E831
816562BADFDEC83E,4C282482B986CA53
C434133D9BA52777,82BFA44CC46FB88D
43E4111189E54F0E,CF7E9D7EE2349689
F6AF6CB341349015,22BCDA79AFFA487A
44D28D5DDFE5F68C,8F009EEA60C6F8F5
E6CA85E7259CE16B,4F040A5AA81F7745
E35B38A27E8E7179,64DBE25F624067FB
1AD5B71586B94820,08F338D098BF714B
711794453CFD692B,BDFE75285AB78B69
4EBB7E87AA0DBED4,07B9D0CCF319DA01
8D768602ADEF2245,B0332C7BBA1832E5
19D8DA0E5A68045A,B93CE5FF3635FEFD
A21C118553BBDF02,033D1A98DB828D83
C56FBF2F228E1DAC,8AE4531693C890C9
EA9960D07DADCF10,41CEC7D73267EF3F
CF8BD3B0BD6D42D7,5D66B6490FC7E937
C9B43A33D09CADA7,8E5F00DE1F5A879B
15CFA549788D35EF,2785FE2E1CBFF018
781DE8FA214E87D2,01416851DC32958C
8AC862B0B32C5B80,10AB34B5B238C288
3EBEAC6C3F81F6BD,C672361A39460775
6BC0ACD0673ACEBE,297492CEDE095275
4927FC39CD0869A0,35EE8BE28AE0C86D
0B565B0AAE56A0E8,9FDA8C53BDDCDF38
A87B2335D12531D7,B6B7C4FC66B4A8AB
E50384ACC2C3DB74,9C1A8030E99A269D
497420E022796B3F,8E2F288B1BDF9EC6
66B57B72E0836A76,1233D1F2204DE71D
55FCC0C390620314,AA7E522FFB31B2B3
7D6F9A3EF26136A0,51D29810E2319A09
265559DA40B3F327,55F27BAC7AA4268A
6A1738B4323FE2D9,605C62FF615A82BB
127DE7B20C60A6A3,C41D8536E6C7AB54
32888337579A5970,7ABC6553106F8B81
BF72910D0F26F025,F5515BF3A06E8B91
247ACBC4ABBC9D1C,B8528B6943DD6AB3
00E73468D085F745,E985910A96829016
6BCCF9948492FD85,22FF5DDB609C86A2
A3C53804BDB68ED2,EEAD86874F1030B0
5DB660B38DD98A31,51B9F37010524A02
C388A0F065F5BC34,41DA9E172CE3E2A3
4348BFDA56023A2F,616FB27502322769
4334BC40AA0CB4BB,01214190405F438E
FBA550EA44404EE6,0201EE6F15BD3F23
CCF1E97BEFDAE480,C83252B7627E1711
494C8FB299290269,06B169AFEE356AD4
9CD43EEE12BF4DD0,1E0A6E4148A87B0E
1D5F595CCAE2E238,A37E4224284E452A
E0E8BEECCA96BA31,DA729DC5065773A2
5F7D596BAC2E7777,E27B43E56097B31E
5C0DE367AA0D911C,45884CED13CDACAD
9DEF883114668116,CC4944A45BF68267
2B69F5074C894811,ABD845EBE246A2A8
99015ED7DBEA5113,4A4AB27245D30BB1
7022BD828FA0B082,7C25F5BCDD3E96FF
D718A22995E2B4BC,4D63B727F53E09E9
E16142B94664DEFD,A4099DE1318CC227
C361AA040D6637A8,587EA57CAF325AC7
4056EA1105F5ABD7,C083602F50680BA4
FE205F38AAA58E5B,487E714EBA43B50F
4CACA84440FA26F6,FE475C49222245C5
83660B734994124D,A0C4009A98ED2161
E22D8FDE858B8119,E6907D2E2D8505A3
2A5E0621DD815A9A,04C294C4E7154351
84F0F13120B4E098,D37A24583365B8E9
32CAEDF24A583345,7F8C42905CE3AC40
15F944730C832252,9FF2677053B4F2A9
815F18AD865F057F,D28419A1DF39B6B0
D45B1FFCCD52FF19,EE46C75CC4278490
B8ECD61F531A7B02,5B48B32DCCB9B3BC
75A9A10948D1DEA6,E272FEA6C88ED136
7A983AA9DA2659ED,A3F889616F181A2F
D3F2FFEB8D836F52,0F0BCF26721C4DE1
065DB281590CEA2D,AB995AEF6AF44C1D
50C1B2874E50C114,276A552F293D03F4
C0C527B525D7CFB5,3E61B2932398250B
8D2064E5B64A628A,D455094EC5178A83
3E5AE19425CD74BE,8681C47D516FF796
031C55ED33227371,BFD34AAE952D8C39
1186940ED72FFEEC,094E93246CCC9103
06610343E73B9727,4DB1F9BB44AB31C4
78F06F6B1FB5A80C,4CCB328F9DA8E0D0
3D2FD9E763B24472,9AF0046294647722
B6B9DDC412FCEEE2,41140BC7F2CD52D1
3FB99A8B08D18FD6,D9203CBCEC2C0A1B
DA5F8727EB75B926,F87E67F857B95356
B552929B85FC27EC,AC4758C45E6AFF0D
2F137B508DE238F2,7B6CB6A99A59E190
29682E2CCF21E9B5,5A375779AFEF3491
0FFB3C758E8C07B9,FA03406E21D86D40
AB13A5565480B6D9,64F37BCA46003D43
9EBC85ED0FFFE51C,158745943C39F680
919B3C98ED8292F9,F7B1039C59A035F5
5C48B75732C8456C,F1E454844FB9EE42
711327CD09C8F162,155BA90FAEAE7861
7583B4BE4C5A41B5,202529B96398EE1B
2CE056FF3723F00B,039EBE516344FAAA
5A47B3B5E63E94C6,0B24C180BAC225CA
2BC54A8188768488,B79FC8FB1129255F
8423541E8B3A1589,D0A831CA83D07846
3A6867B4845BEDA2,10643A357794B3BD
84EA99C62CB3EF0C,5B17CD8C89FC51DE
352E2B5CF420BF3B,577BE43A512C41FE
4B5CFC83122DF602,361F388EB9753ED1
AC29253EEF8F0180,197E42755396E838
C11C18092C5530DC,99E30C16BD6C3847
144DA052257AE7D8,7157F95D1468800C
1F922734E259BD26,411F46E7B93E1221
C6EB449E33977F0B,16C37952C76894F5
D5B35BEA41919ACB,E2E3C8104BBF558B
C14BD9F5337219B2,42923E7C99D8B62E
5F61EBBE1A00F96D,1DDB793DF6C05751
CB968B53FC7F916D,F88A8B7538A14EA4
B07D3185E11657A5,33FC825CB31766E0
2F057596F2BD0061,586D916147C03659
4593CF82AA179706,389743F72E1287D7
27F76CC6C55AD30E,54E8D3B72833CEDA
A551BE18C11A476D,9F99D4EABFB00DDE
B45085B721EFD38C,E8081CA6DEA50F3A
D33DAA36272177C4,B0BFD6C5F97F4E08
BD12C5EEE184C337,98E94A93D7CF5AF1
AD7E85FC227197C4,A5A5CA8676156FA7
5DD35C8D074E57AE,1B06AE80EAE48AB7
C6AD107DDC9054CC,D51BCA685734D511
5AA3F878A178C4FC,939216F3B74957E9
A132FB5370554DB0,71AEFBCB34DA1049
29439776AAA00A62,A359F4D5EAEF37AA
D29334ED1A256DBF,4C6F5DE975BE68CA
650A08A280870AF6,C86191BBB4E2241A
651D3228960D08AF,DD0CBE69BF0D526F
741A3D8380319A81,503E3BFF07E32C3B
2C8DF5D129595281,DC84908803DC13E0
2B1813ABA29016C5,F7C860BB63820258
0379DAF89BA09AA5,76D70166E6CA3B9C
79C0E43EB9B944E2,E2DCC930C9477D8F
2FA3173480008493,3250879571891DA5
04D950EEFA4EED8C,8515D1B64C4225DF
70D2CC8A542A973C,190AC5629FEB9BDC
7118E83EEB9F7238,8E2A1D3E583ACD57
6805D58CAA427B72,BCF9A39ED5C12C34
8E17DDD6B9D5BF29,425224C581329C44
63606A61DE68898A,748F5D0FB38E6165
338D9F609FD632DB,64D5E0819AFC3C14
92FC0EEDFAC04A14,AAD39FE65EE3DB8B
1DFEDD15019315A9,956E8585F7664480
7242F8B741CE1086,DCB30D6FCD1A888B
65E7E78842E74CDB,065C4AC221E84405
E6A9F00D4240B519,85ACBD340B3DA2BF
6731DE84A38BFAD0,05FBC8C35F2541BD
E787BF1C5CF823C9,B45221B1FDD47C35
CB6A7C3BB17A0C67,E27D9296FC2AC036
96DEC8D5430208B7,22BB30159A1EDCA6
BBDF066252829606,44D7AC8A9361B455
113D2C5DC57E1774,DFEBBBCF22115AF0
271401846BD26E92,8719C17522DB60A7
5086C7843552CF85,80C402DED399F70F
A2FABBE87F4BAD82,71FA2D5F4B42ADDC
C846A49785075976,4C917B0A2079C3DB
CFEB46DCD7D8D5EB,B241CDFBA0C015E7
68049AEFF83D8F0A,197093DB247AEAB5
53FA83401D9C07FE,B7FB8BB4324CEE57
520F3282A53D26B7,583B24A049440101
292564C735375EDF,AA0388A540C6A667
C571D0E77D8BBC29,782D9837034A27A9
EAA572036990CD1B,5C5A01617B7C3D4A
D23A1A815D21DB19,342FA983EFDCF87C
C95EB1DB6E92113D,C67DA40CA8162F2E
A41B6A43642AC2CF,1C40FECD2B1ADC72
A6575914D2A0B450,C4D907B00C2E8368
EB3DAC2C86001E5E,A5F7333B2B1BA9B2
BEB3D46BB7F043C0,F0579B4777A30896
1F710BFF7DAE6261,1A7786DAAF33238C
77FE3402004CD1B0,892F548509B863A9
BA9775570DB788CF,B0B4E62B0960B28D
E8A25867FBA3B05E,5EFB6245D1251EDA
632B2940C67F4EA9,4F7359A5B79A8C65
9C51349BE6CDFE2C,07AB8C53F0D76F02
58A651CD201D89AD,EAE1AF477F6A275F
9120E8DBA3D69273,561E884F17F3B19A
AE4E8157D9ECF087,C34AC094B6EDF9A4
B9BB18E2C40142ED,D54899846E0850A1
8EC74CEB042E7CFF,2AC25F1D790316ED
F04C1C27DA35F6C8,68002870F0EF2AD1
B5074DB804E28CE7,1F0230A9743E2AD3
9AA46BADAD0E27ED,F08FE90569CA1845
CE86D8191B762107,5F451CBA22BC908B
5B4F04F19376A0BA,FF47446BCCB6E3AF
C080FF658B2E41DA,6F85190262F12BB5
042E4B70B93E6054,10C3C5B6A801C599
DCD51DD8F87AEC5C,E8C1AC5A90BA3636
A0F93D5465B3094D,235110569A42EC48
34770B9CE0E03B91,03E204E0FE6D29E3
88578F6EC36B4A3A,D8E1354FA73B9C12
38491439B6BA7F7D,F6C7A5A21FE66C97
71B008056E5692D6,E8FF84E6B65800A1
BA2C7DB0C129449A,959CFDF61FAE6BC9
AC392C8483342AC2,E51580B6E84596E9
2FB19228983E832C,475CA10CECBD99A2
A31FD15197B192BD,E368706564BE90F6
7EEC7E4F6984A16A,7567140AEEBE24B9
E662C8B759D08F3C,78EE0531704D6DD9
5CE587FB5A42C8C4,6D488077FC7AF376
5B17A90291133DA5,08918C6897982748
FEAD16FC8F9DFC0F,77C93760E03360B2
E66377CDDADA4810,F34B0738F8494770
ACF57305B12AF907,CC0AF533DD744245
C1F1920BAF281317,A6E0F3D3B283CA5B
E73092F4157CD126,A3087B7887F8649B
F12E33034D887F66,D946E6EB2733A43B
E84EB93729C5F36A,582FED7D44038F71
693478ACBD7F18E7,116AF1D341C50DC5
308F96458B7087CC,4B13D06FD764E37F
8BD6C6DEA20E82C6,8103893E84E393C0
487EB90B98E9FB19,CFB46930AE4B1729
6D6AF961B72728AE,3650C929A10F0EFC
1A8E2C8B9CF4549C,CB0971F8681D6363
B385454F8791F57C,9051B921FC6F516B
29B18B4FD460CA8F,9FD2A31EE1AED2AF
1C1B69FAE509BA97,E05E39EE05F0EE2F
858EC9FD25DE04AA,665073F334F6F647
06F43E5175EB6D96,B878C9CF124CE441
445D79F995508307,515AFA9E2496A34D
1DC9B749E7AE282B,A6A0FA7F001A72FB
344F393B027E38C3,658354283ECCD8DE
2CB0075110BE1E56,FEA98B8766327B98
FC00454CF60B91DD,689DBCAEC2F3E760
1C491717107431C7,ED45A225D37BD239
B5C51B5502E85E83,09C1414CB91476A5
4E20D2A627011E8E,47DE5E87A1AC7CBD
D565F438137F0E10,BA24FB310A0AF4B6
5D1E75F91C07DEE5,29DD5F01E17882E2
8968D4D8C6C40C11,C5CBF2E2DF8B78A3
158C16F5E4CF41F8,706FE563BE202EC9
FBBE0570EDF39D46,2014FE437BB4544A
0999F3F090EC5012,1DE4639F7473667B
3BD101471C7F9EEC,E15BC3017DAEEDEA
ED44897CB336F480,A025CF94245C7BBF
4F38DCA127DAAEA2,141069688E7AD83D
15E33297C3E8DC60,7FDA3409CBEA9BC3
C64A06D939F826F5,07272A9E5B67C603
5F048334B4A4E774,369CEC5433299F67
373EF409B82697A3,93E4B869B1365F01
44AB0B3AFECCE242,B50F5EF5ED2A7BA7
8634CEF2522D987B,F519A1B1B7841DFF
5CBAD97E059E1B94,B6D68BD9EDCDD76F
8FD89A6240813FD0,7AB7B929AD32440F
35124302A556A325,924B1AB29F57DA48
B26F670685631727,8A748BF357F6750B
6AD0BD5E087866CB,F25455BCDC1F84AB
3E65CDE5215832C1,9A902750109547C4
112209CE0290C03A,D3647FAC74ED0856
ED5FD7AF10F5E262,9DA81F0CE2DC60BA
F8AD2EED7C47E8FE,E3B1741792C863E3
D80A80346A45D761,378F13F1637D5FF2
DB663CC9FF3407A9,AE615D14AD94D3DE
23A3CBCD50D54E47,326D4D332D1DD1A5
103991D4A307D472,628E78E73686A5A9
759E13EBC1C15C5A,CDB8372251D2B328
049F059625058A86,9C5B31105C010B47
30432A0118736E00,BA4FC3036D9EBD15
13518FF1C6B28938,A8AC96FD8BFCCB20
0CB6B3446855B57A,EEEBDE8A9B2394FC
AFF33B1178172223,7D19037F897BA7D0
C1F6EBF9A3D55538,C91B5F87CDBA7CA8
600048C60D5C2C51,7AD551F717F3C168
DDF73E2B1FEC5AB4,ABFB8A2AA9BEBE01
DC9DA9E8789F5246,C620F17EC4B6FFD4
97DD4C5944CC2E6A,A792DE8F1143CAF4
7669F9E39DC17063,3326F34E011A3E38
2790F4B17D098E26,640D58BA02AE994F
82CEDC33687E1F50,1BC7A425D69E84A9
F1620ECB50E01DE7,DB2FADDC0DF0CE66
2F7CEB6520288061,0E8766AFE49CC808
5BFF36D6ED83E0AE,7ABB6A57FEA9E35D
13C4B962653A5280,D3E7A454CADD4E9F
72433699B4E6DD64,1EF10815F16FABF7
9E23B1777A927DAD,1074C22A1D0F9011
444C4525ECE0A4B9,481449BA600BF48C
6A5D89D7769A40D8,03B11E12FCFB58AB
58FADDED207897DC,6F58CB684B3A13C0
F46A1E03E8755980,BD33D1F895B73D2D
1454F2448DE30163,DA025166B7151B37
A18AFB39081B6A1F,5AEC787E73C88D03
589F80B325CC82C5,43AF54C532A80D3E
C01E93FAC20C3346,3BEBAA66F6365B04
CC3FDDED67BCFC63,6E9EADDAA035F46A
56105E599CAB0EFA,D0F699EF711D76D7
FF4FB7C8CDFA3DA7,0DB121F7704FB9B9
A7E4E2D361C2627F,C989F1486A09B933
472397322E92A856,0583D21CAF3E0414
6DDBF9DFFC4AC080,2D278BF73CA9446A
338D2E3477711050,D40BB860F1299B57
F56B8137DF10135D,3EF96E7058EDBAFE
172AA1B624FA1013,EC37EA74A17D9A1E
A43D5C6FE51ADBEF,EEC9E321329FBFBB
03F1A106BDA7DD3E,6554A8CD16C37933
771ADB0E7635B7BF,AB1CFC100F084386
DF2E1F7742402E81,9DBD750110EA2B41
380B4968D1E09E55,50555DAE82AF2AFB
42FDD0F017B1E38E,0AF04716D74DE278
131D401334815E94,73E0CF006385B59C
7EF7649B64D7FF10,6197EF56F56B9BB8
D9F8455409B525E9,24CBDE4C2EEE441C
F49B58631D9E22D9,8EF43D7DBE009D96
252BDC06B73FA6EA,09FCE4B90C450212
9049FE339D5F6F6F,334435E3E64C4E90
20FE7FDFEEAD38C0,3675641E867C19AC
846BF6291198A71E,CABED3A5B36AD93E
006E4B040ED37EC3,3FCD7CC0DD8729C4
8DB3F12A02CAEF72,95F4204438EC7CB9
D8C3BE3EE94CAF2D,514DAB4C526F2621
38C1CB1CB119A016,A5D4FD0055638340
4BA166079D658ED4,7172396C42DF80C7
483ACA1176CA93F1,669380BF1CB76943
DFBD93BF2943E29B,58889650AD8A22C7
66C7BB2416ED3FCE,E8F3E4F2388876EC
D4367D310F079DB0,525220B07E34522E
90E47239EA1980B8,DA69BBE6D56F03FB
673ED815D6E323B7,5990DEF1C554658B
85B6C850546FDDE2,163C74179C49AECA
190428512B240692,B21542C3B2A23670
C531EE8A1145A149,7CB10FABBA4D5F41
504DFE62A1692296,9F2ACC43C6ECA22E
1C9ADDA3244A1FBF,90E0430E6CB448D5
F239400E16C23E08,AFCDBBD5A2FA0F4D
9572BD4DD6B72122,506EAA858B8C1B10
D05A3241B9A86F19,E9EC64F61CDF2865
845BAD77CC770633,04DD7CE0F03C289C
621C6E4729388E41,1A6E6341672051B5
425AECF167663F48,D89C790202174B38
62374889A4D59F72,D69961AC74E916E3
0F42323798A58C8C,E38F2D50345F3C24
A6EEF01087181EDD,D95F912C71AE3EB5
D972DF67326F966E,9F92F8A1719A923C
1178E104409FE58C,CD252220138E0935
E0F82D68C7039158,8C77E25FA5FFBC6B
C7BE335216B5EC7C,03546D1E49984C8D
65482BFD0923C8A1,4D840F1546BC9E99
971D7B15BCDBEF99,149C1BD354486280
A6928482543022B4,49783353F325DA92
7196842CB375CDB3,A29F0AB6CCEE6A3F
62522002E0C391BA,569211D196975C01
715135F4B82AC90D,60533A83B4AD1F5E
D57AAAE0E2214D11,0975E2E6FB795E87
9E4CFFF989258472,ACA86FC73DC40E96
0E21D3DF1051399D,A42938A8392B09A8
9768CF648F54C804,539023A06825D1ED
C35A6D07C93802B2,CCC5A7A0013D16A6
9A8D700A51CB7B0D,5675C422E6519C64
DBD2056652689917,EEAB7C978D615172
241E289B5C059EDC,9EB01DDA32D7F403
E825F6B6CEA7671D,90742AC709C62DCE
9CFA4896C3A53CBB,6D35F51EE0084769
125E6D638B8605D4,265C73BC4658C956
3B2FD68DB5F8331C,5FF3FC5E256DDCC7
32F34FF7F617643B,84474F93DEB68E33
D04FE6765D990A06,D434D640BD7DCF2B
2916A928514C9827,B1483311BAED1E01
E91F1B65F2B48D57,DBAA44790E407312
044DBAD7A7FA2BE5,8E89F0A86FFEEA0A
A071E0ED98F91286,F20EFDE84DA70D03
7368E683BB9038D6,12724F39B05BF05D
11579D940949C49E,FCFF477238F043A9
806058BBDC136E06,95D1A2308D597AA2
FDBF4CDBC07E1706,A831E89DCF82DBF4
547237AA71AB44DE,3BAC5DD5FCC905A5
B1252E3E59A82AAF,3F54E610A389A589
F54BB7B61036F335,35C9FD2270689E6E
0C1C5D756FB5F337,1FE2F14117C59281
1509C089ADC208BF,04F95AB31C381DDF
B721981B2B939E07,224DC27751363908
966DD84FB6A46017,BCDFCD39B3A03C1F
AA76052DDA9BFC3E,1DE4F7D5C80DF527
9AC9CCBFA8C29795,FC426889440E01BF
2615AA2A695930C1,2357EFC0E577FD4B
9D060B08CD63321A,A87F793D79B7549E
A5F377B175A699C5,090BD08D742ADEAA
F03755696450470C,7452439CC81F5469
5FBAE526203990C9,C40253B7AD8F8141
CCF71CBDDF5B6CB9,B6A0570F8911B3C1
6C4D0409BA1A2BC2,74A693DD3506B353
5C8B2F450EE4328E,F19CA9857B40C435
D821056B9ACF8052,590609DBAADF5EEE
2A69FFD1B42BFF9E,CB59BED06C8D8623
8D67489793FF428B,5C831CB7BD2C601A
A8A7D434AFB4B97B,3D4633348EF0E4AB
2ACABED337622DF2,6992180973A1E266
E6869BECDD8F2403,559B06B6D67877B4
A77DC70BD689A1E5,B7C1D501EA4AF43E
D2F1C53C97EE81AB,E40F1D4171D40174
171BAFB3C60389F4,86F91C49389050E0
32C7A7E8C43A1F80,E5A1E4E094971D4D
06FAACD625D80CAA,2B032BF73ECF002B
A7092AFE81944852,AFA5489C56FA91B5
1312F4B242609CE3,6CD3852764E3EC60
98C3CF913D895111,CC936EC8BC787333
0F62619393661D6E,F110FD550466AF1A
402F9ED62087E898,F5195738B4A7349C
FEC9A3B1820F3331,3E27503FDE03009C
B50EB4CCB29704AC,2E4A2ECAA4BD1F7B
C67DB108A9ADE3BE,2E614A2AC61C4B49
C22B40579A498CA4,2039D7B22C1C05E5
76D26A22750E849E,BE67CA25E182A32D
B088E9A47AE6EDD5,EF26B061362BFAC5
093D6DDCA5B8FBAE,79F81BE872570074
3E71D0B300B7AA79,E767467C4AAD68A8
6100B3CEFD43452E,808C2477658579B6
C1805D05E6D4FE10,46ACCB4A86ACE5AA
F2A1B2771A01DBD4,575198C9652239CF
D0F64B265C8C8B33,0A0EDA6028815477
5BCA583A583194DB,0E2040B2743DAF82
CD4D66B43B1DD28D,86CDF11CD7B32DF1
CB7CC0D58405AD41,0CBDC3AA5184BEA0
4DC416F246A41FC8,964D1F8762BDD72E
F6829842C06AE524,C44700EBFFB89827
ADF7BE450512C12F,058E0757369EBEAB
CFD778E7904C255E,1FAD7C59AB24A0FE
E5810AC70602F2F5,828F1D6B5FDB9530
E82728F0DE75D13A,D33BEB6D1039A14C
D1C9B92BDD3F151D,DE604ADDE4140C29
B0AD1238A709B1A2,626F71E87C942957
E3EBAAE484798530,62B35ED15B4DF479
26C10ECBDA5D043B,3AAAA0D47FDAEFE1
F6F5161F4534EDFF,82CE98309332159E
7241CCB7D020DB69,0536E9AA8DF8D769
7A73D05A607734C7,41B962F38B0DF531
35BB21DE06784373,537140C6FD687560
1E09C32048FEFD1C,9C1DFC7BF3ED9A74
5D14D4154BFE7B2C,84418AD4000B0403
8586789730B10CAF,EAEC74D0C3BE5CA5
6B7E4FB50D5F3D65,CC29ABFF6ADFDE69
799017F9E3B10112,CD974ADEB6D19C75
CD74233600C4EA6B,D617E992DF8A305E
C2D2AD9EAAE265B8,4AD57C47C81FE886
51AC07A44D4F5B8A,A1B870A535B098D5
8290252FFF36ACB5,DE24858DA0D6B7EC
CB0360EFEFB2580D,75AA4A2F7BB7CEB3
DFCDB14317A9B361,4E1CF9E6DC044F6E
53C31853EC9531FF,E895584921D5DCB3
1A0D4A6C336B7BC5,75C657917FB4003B
2D7A9B577E72385E,B1E79F9A1E81311C
830C3A44EB3F2CF9,63C4B5C08A6803B2
D8AFB345A9C5CCBB,347A83B3F61970C7
320C35147D5B5DDD,1CB9689363D61451
0EACDF8487D5155A,25A7052BD3A74454
7D8BA05688AD64C7,23BA98A349F4B91D
BF371CD2B64212FD,E68A21B882B190D2
316DB59CD14C1774,091644086E892B74
203B381133817079,2DC4EB12EB60F277
28ECB8AC2F607DB2,885822C4003621E2
5702B917B99DB1CD,370AC696C18B193A
6EBFB22D646FFC18,97F149F09AA42962
D558BEC0BBA7E8D2,7C8C7A5FA7D5D710
EF56DBABD3CD4887,BEC5BF9BA5BB795E
F489B44DD5AF4BD9,35EC44D3BF89291C
585847C5E4E11709,6751E02F374B4CFC
39D22031557946C1,C9F09853CEEF29AE
92922A607497B14D,1EA7954E8B7A87AE
DA62027C8BDB326E,55A2E6FFFE7F7725
CD79A550999D7D4F,0BF48192C800C0A2
DAB963831DBFD3F4,0F8A91E68BC727E2
B2C086CC1BF8F2BF,091D4791267089F8
5527B8246FEF9B11,84D40903BD31E81F
117C70D1F5730B5E,D9090114620C5877
26AF0E8E30BD2A2C,0D9C8D449139C23C
14590DDBEDB1EC85,88691DCECBD2770C
36B77BB84687C318,D0ACA001AE759042
AC97AF97FA68E5D5,FDA02CEF7BB76C08
8817605C2BA76200,78A215BE4DB6B654
BE509B0A3693DE8B,714E1F9244049E13
CEA553E35C2246E1,386E1611B601A647
792271AB35C356A4,55684097D0396B57
CC25A4553DFBF9EA,E0C7B6E3DB23C0A5
8217FD371A4625CF,0B78271F13F30C96
F401B182DBA8AF53,F7A72A2EFFA282C4
AD73CE5A09E42D12,13C224A1EF4C4CEF
4AFF7E02E485E92B,CB8CEA9D485EAFF6
FE43368D2AA4F2FC,6FEEF299DAD23D4D
DD2238F57B977751,EDC8EB71BDF5815A
D484BF71050CA1EE,41059522A813006E
0A50D2604E05CB94,C0BB049611C513B9
0BE73DA6984A6E33,F94E8CE19D4205DA
C927EC229934AF60,EE6C501F417577C7
015B03EE1C43E6EC,0F6F4E3FEB297CDE
C32EA7A2F6CA7557,F8C84EE292202A42
729E3401F0430686,76B31E07F5692BE9
0299FA38396A4940,8111E2AC5F40AF9A
5FD1E1F011E76D7E,8C74DB57A6F523C6
FB18DF9CB95E0105,CBA7D7A5D703143B
6E16BC2503FF1FF0,EFC7485122683888
88EAEC617CD26926,0799E3D16AD1AA68
EC9264727EEC0F28,97B4B7B3DC70018D
41CA5A33160EA4AB,68DF9672F12076C3
14621BB1DF14E2B2,9B21206C33C27B06
58C21165F6545892,EEF1A126035A3F21
A4DEDE28B1814289,F5523FE9CD935145
EBAA9B64D76356FD,273CF7425FFC8B07
21A1684A25C2867F,DB93FF2530D06BBA
E9EA16D6E54CDCA4,8F930983ABB3ABAF
F2F6A2FA49278625,172956A7D630B49F
59C16B79F53B3712,534A78284194028D
4E72BBDBCA58A3DB,C622E29936D655E3
57E4C39DE5EE8470,966155156C573F75
D7591B0065AFAA7A,99D0470B6F43A321
8386BFB614D06749,945FBB15AF3D1A75
2FA9923062DD396C,BA1F9FEE8D489B84
FB6C4072E9A32E92,645FCD2F12BF3022
33DE49EDF4DDE77A,B3FBA4E62C3215E7
B8FBC8B1330CA9B4,1A7BC5B59D4A3171
F7F9DCCA89E7505B,F6BB7F22B7DAFAF3
0581730AB9380412,35B69CA7D039EFCF
218297BF0CFD853B,C6F23A13F7502DC2
2467A2D807D37CA3,63342443951EE4F9
0F1A4B45B7693B95,36BD33135ACDDB37
5873C14A52D74236,58BE94140CB54801
A277800A9EAE340E,85034094C7A1FC89
629526ABA383BCAA,F866AAA65C534174
98E2BC1CA26287C3,9F8755BFF312A639
706B5EDCAA7FA663,E6E77D31048A4CC0
A2716D40842EAF79,B8705AAD47084011
D79185689F8FD5DF,1B77A75DE179E7FC
C54A08C85AE4D410,EE6F4CCD0FCF9E1E
578C752848ECFA0C,B40E07664E24D9F5
FFEE8FA29AB9A18E,A1438BB696895072
3AC1F7B898F30C05,E03C640D3E1BE2E2
2B3451FA1E3142E2,54EFA0F75262A2D9
C265DF9FB44A9FBD,EEA52AD65C3E8DF3
